Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
188,11/1/2017 5:12,11/1/2017 5:15,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31847,Subscriber,1994,1
211,11/1/2017 5:19,11/1/2017 5:22,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31940,Subscriber,1994,2
408,11/1/2017 5:22,11/1/2017 5:29,3212,Christ Hospital,40.73478582,-74.05044364,3198,Heights Elevator,40.74871595,-74.0404433,31765,Subscriber,1989,2
345,11/1/2017 5:25,11/1/2017 5:31,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,26236,Subscriber,1985,1
273,11/1/2017 5:30,11/1/2017 5:34,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,31697,Subscriber,1988,2
131,11/1/2017 5:52,11/1/2017 5:54,3270,Jersey & 6th St,40.72528911,-74.04557168,3269,Brunswick & 6th,40.72601173,-74.05038893,31868,Subscriber,1964,1
147,11/1/2017 5:54,11/1/2017 5:57,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31760,Subscriber,1961,1
304,11/1/2017 6:00,11/1/2017 6:05,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,31926,Subscriber,1977,1
252,11/1/2017 6:03,11/1/2017 6:07,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31868,Subscriber,1989,2
219,11/1/2017 6:03,11/1/2017 6:07,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,26214,Subscriber,1958,1
441,11/1/2017 6:07,11/1/2017 6:14,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,31925,Subscriber,1980,1
607,11/1/2017 6:08,11/1/2017 6:19,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,31704,Subscriber,1960,1
539,11/1/2017 6:09,11/1/2017 6:18,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,31884,Subscriber,1984,1
88,11/1/2017 6:11,11/1/2017 6:12,3639,Harborside,40.7192517,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,18533,Subscriber,NULL,0
173,11/1/2017 6:11,11/1/2017 6:14,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31799,Subscriber,1973,1
235,11/1/2017 6:11,11/1/2017 6:15,3214,Essex Light Rail,40.7127742,-74.0364857,3275,Columbus Drive,40.7183552,-74.03891444,26192,Subscriber,1983,2
221,11/1/2017 6:14,11/1/2017 6:18,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,31817,Subscriber,1993,2
335,11/1/2017 6:14,11/1/2017 6:20,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,31690,Subscriber,1958,1
220,11/1/2017 6:18,11/1/2017 6:22,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,31684,Subscriber,1967,1
205,11/1/2017 6:19,11/1/2017 6:23,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31743,Subscriber,1977,2
199,11/1/2017 6:20,11/1/2017 6:24,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,31697,Subscriber,1982,2
291,11/1/2017 6:21,11/1/2017 6:26,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31865,Subscriber,1983,1
348,11/1/2017 6:22,11/1/2017 6:28,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,31866,Subscriber,1995,1
1185,11/1/2017 6:24,11/1/2017 6:44,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3202,Newport PATH,40.7272235,-74.0337589,31716,Subscriber,1972,1
247,11/1/2017 6:24,11/1/2017 6:28,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31702,Subscriber,1992,2
385,11/1/2017 6:28,11/1/2017 6:34,3184,Paulus Hook,40.7141454,-74.0335519,3481,York St,40.71649,-74.04105,31760,Subscriber,1991,1
209,11/1/2017 6:30,11/1/2017 6:33,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31908,Subscriber,1980,1
327,11/1/2017 6:30,11/1/2017 6:36,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,31829,Subscriber,1990,1
345,11/1/2017 6:32,11/1/2017 6:38,3272,Jersey & 3rd,40.72333159,-74.04595256,3275,Columbus Drive,40.7183552,-74.03891444,26308,Subscriber,1983,2
221,11/1/2017 6:34,11/1/2017 6:37,3187,Warren St,40.7211236,-74.03805095,3481,York St,40.71649,-74.04105,31864,Subscriber,1988,1
127,11/1/2017 6:35,11/1/2017 6:37,3269,Brunswick & 6th,40.72601173,-74.05038893,3270,Jersey & 6th St,40.72528911,-74.04557168,26249,Subscriber,1964,1
242,11/1/2017 6:35,11/1/2017 6:39,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,31825,Subscriber,1979,1
215,11/1/2017 6:35,11/1/2017 6:39,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26274,Subscriber,1993,1
454,11/1/2017 6:36,11/1/2017 6:43,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,31912,Subscriber,1970,1
257,11/1/2017 6:36,11/1/2017 6:40,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,31687,Subscriber,1985,2
222,11/1/2017 6:38,11/1/2017 6:41,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31849,Subscriber,1985,1
153,11/1/2017 6:38,11/1/2017 6:41,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29598,Subscriber,1965,1
217,11/1/2017 6:42,11/1/2017 6:46,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31738,Subscriber,1974,1
290,11/1/2017 6:42,11/1/2017 6:47,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31691,Subscriber,1981,2
216,11/1/2017 6:43,11/1/2017 6:46,3481,York St,40.71649,-74.04105,3639,Harborside,40.7192517,-74.034234,31864,Subscriber,1986,1
732,11/1/2017 6:43,11/1/2017 6:56,3194,McGinley Square,40.72533993,-74.06762213,3275,Columbus Drive,40.7183552,-74.03891444,31769,Subscriber,1970,1
178,11/1/2017 6:44,11/1/2017 6:47,3481,York St,40.71649,-74.04105,3183,Exchange Place,40.7162469,-74.0334588,31760,Subscriber,1982,1
280,11/1/2017 6:45,11/1/2017 6:50,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,27997,Subscriber,1978,2
212,11/1/2017 6:48,11/1/2017 6:52,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,29214,Subscriber,1978,1
467,11/1/2017 6:51,11/1/2017 6:59,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,31884,Subscriber,1964,1
143,11/1/2017 6:53,11/1/2017 6:56,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31756,Subscriber,1974,2
285,11/1/2017 6:53,11/1/2017 6:58,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,31817,Subscriber,1958,1
194,11/1/2017 6:55,11/1/2017 6:58,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,31684,Subscriber,1989,1
156,11/1/2017 6:55,11/1/2017 6:58,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,26316,Subscriber,1988,1
457,11/1/2017 6:56,11/1/2017 7:03,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,31776,Subscriber,1985,1
258,11/1/2017 6:58,11/1/2017 7:02,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31762,Subscriber,1991,1
183,11/1/2017 6:58,11/1/2017 7:01,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31862,Subscriber,1993,1
547,11/1/2017 6:59,11/1/2017 7:08,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.0404433,16703,Subscriber,1990,1
208,11/1/2017 6:59,11/1/2017 7:03,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26180,Subscriber,1980,1
201,11/1/2017 7:02,11/1/2017 7:05,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29647,Subscriber,1985,1
302,11/1/2017 7:02,11/1/2017 7:07,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26274,Subscriber,1956,1
262,11/1/2017 7:02,11/1/2017 7:07,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,26282,Subscriber,1968,1
200,11/1/2017 7:04,11/1/2017 7:07,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31910,Subscriber,1991,1
414,11/1/2017 7:04,11/1/2017 7:11,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,31817,Subscriber,1979,1
1498,11/1/2017 7:05,11/1/2017 7:30,3198,Heights Elevator,40.74871595,-74.0404433,3214,Essex Light Rail,40.7127742,-74.0364857,31765,Subscriber,1962,1
413,11/1/2017 7:06,11/1/2017 7:12,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,30643,Subscriber,1977,1
312,11/1/2017 7:07,11/1/2017 7:13,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26251,Subscriber,1969,2
272,11/1/2017 7:08,11/1/2017 7:12,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31833,Subscriber,1988,1
217,11/1/2017 7:09,11/1/2017 7:13,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31735,Subscriber,1982,1
239,11/1/2017 7:10,11/1/2017 7:14,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29681,Subscriber,1969,1
110,11/1/2017 7:10,11/1/2017 7:12,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,18533,Subscriber,1970,1
129,11/1/2017 7:11,11/1/2017 7:13,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31836,Subscriber,1974,1
109,11/1/2017 7:14,11/1/2017 7:16,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,29577,Subscriber,1984,1
163,11/1/2017 7:16,11/1/2017 7:19,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31842,Subscriber,1959,2
143,11/1/2017 7:17,11/1/2017 7:19,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31874,Subscriber,NULL,0
159,11/1/2017 7:17,11/1/2017 7:20,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,26247,Subscriber,1960,1
134,11/1/2017 7:18,11/1/2017 7:20,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,31890,Subscriber,1981,1
274,11/1/2017 7:18,11/1/2017 7:23,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,26215,Subscriber,1980,1
568,11/1/2017 7:19,11/1/2017 7:29,3198,Heights Elevator,40.74871595,-74.0404433,3202,Newport PATH,40.7272235,-74.0337589,16703,Subscriber,1981,1
120,11/1/2017 7:19,11/1/2017 7:21,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,26316,Subscriber,1988,1
313,11/1/2017 7:19,11/1/2017 7:24,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31709,Subscriber,1982,2
271,11/1/2017 7:19,11/1/2017 7:24,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,26192,Subscriber,1983,2
301,11/1/2017 7:20,11/1/2017 7:25,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,26208,Subscriber,1986,2
312,11/1/2017 7:21,11/1/2017 7:26,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26285,Subscriber,1987,2
240,11/1/2017 7:23,11/1/2017 7:27,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31747,Subscriber,1983,1
286,11/1/2017 7:23,11/1/2017 7:27,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31825,Subscriber,1971,2
177,11/1/2017 7:24,11/1/2017 7:27,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,31842,Subscriber,1982,2
179,11/1/2017 7:25,11/1/2017 7:28,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26249,Subscriber,1984,1
657,11/1/2017 7:26,11/1/2017 7:37,3198,Heights Elevator,40.74871595,-74.0404433,3195,Sip Ave,40.73074263,-74.06378388,26250,Subscriber,1984,1
249,11/1/2017 7:28,11/1/2017 7:32,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31706,Subscriber,NULL,0
101,11/1/2017 7:28,11/1/2017 7:30,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,26307,Subscriber,1971,1
419,11/1/2017 7:29,11/1/2017 7:36,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,31738,Subscriber,1969,1
161,11/1/2017 7:29,11/1/2017 7:32,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,28763,Subscriber,1988,1
393,11/1/2017 7:30,11/1/2017 7:37,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,29583,Subscriber,1976,1
244,11/1/2017 7:30,11/1/2017 7:35,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26317,Subscriber,1994,2
183,11/1/2017 7:31,11/1/2017 7:34,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,26192,Subscriber,1976,1
386,11/1/2017 7:31,11/1/2017 7:38,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,31697,Subscriber,1990,1
968,11/1/2017 7:31,11/1/2017 7:47,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26262,Subscriber,1975,1
253,11/1/2017 7:33,11/1/2017 7:37,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,26288,Subscriber,1984,1
633,11/1/2017 7:33,11/1/2017 7:43,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,31918,Subscriber,1988,2
577,11/1/2017 7:33,11/1/2017 7:43,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,31732,Subscriber,1972,1
376,11/1/2017 7:34,11/1/2017 7:40,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,29669,Subscriber,1990,1
213,11/1/2017 7:34,11/1/2017 7:37,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,31684,Subscriber,1990,1
256,11/1/2017 7:35,11/1/2017 7:39,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29655,Subscriber,1973,1
367,11/1/2017 7:35,11/1/2017 7:41,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31690,Subscriber,1988,1
576,11/1/2017 7:36,11/1/2017 7:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,31840,Subscriber,1990,2
216,11/1/2017 7:36,11/1/2017 7:40,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26190,Subscriber,1994,1
816,11/1/2017 7:36,11/1/2017 7:50,3186,Grove St PATH,40.71958612,-74.04311746,3190,Garfield Ave Station,40.71046702,-74.0700388,31940,Subscriber,1972,1
476,11/1/2017 7:37,11/1/2017 7:45,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,31689,Subscriber,1965,2
421,11/1/2017 7:38,11/1/2017 7:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,29611,Subscriber,1990,2
169,11/1/2017 7:38,11/1/2017 7:41,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,29214,Subscriber,1956,1
224,11/1/2017 7:39,11/1/2017 7:42,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26192,Subscriber,1968,1
372,11/1/2017 7:39,11/1/2017 7:45,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29581,Subscriber,1990,1
373,11/1/2017 7:41,11/1/2017 7:47,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,31722,Subscriber,1984,2
414,11/1/2017 7:43,11/1/2017 7:50,3281,Leonard Gordon Park,40.74590997,-74.05727148,3640,Journal Square,40.73367,-74.0625,31742,Subscriber,1972,1
536,11/1/2017 7:43,11/1/2017 7:52,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,31766,Subscriber,1986,2
181,11/1/2017 7:43,11/1/2017 7:46,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,31713,Subscriber,1983,1
121,11/1/2017 7:43,11/1/2017 7:45,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29622,Subscriber,1977,1
549,11/1/2017 7:44,11/1/2017 7:53,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,26166,Subscriber,1967,1
363,11/1/2017 7:45,11/1/2017 7:51,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,26212,Subscriber,1986,1
111,11/1/2017 7:45,11/1/2017 7:47,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,29669,Subscriber,1978,1
309,11/1/2017 7:45,11/1/2017 7:51,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31927,Subscriber,1971,2
101,11/1/2017 7:47,11/1/2017 7:49,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,26307,Subscriber,1968,1
114,11/1/2017 7:48,11/1/2017 7:49,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,31842,Subscriber,1986,1
267,11/1/2017 7:48,11/1/2017 7:53,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29640,Subscriber,1982,2
290,11/1/2017 7:48,11/1/2017 7:53,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,26181,Subscriber,1989,1
251,11/1/2017 7:49,11/1/2017 7:53,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31753,Subscriber,1994,1
470,11/1/2017 7:49,11/1/2017 7:57,3273,Manila & 1st,40.72165072,-74.04288411,3205,JC Medical Center,40.71653978,-74.04963791,26288,Subscriber,1968,1
314,11/1/2017 7:49,11/1/2017 7:55,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31687,Subscriber,1987,1
306,11/1/2017 7:50,11/1/2017 7:55,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,31694,Subscriber,1979,1
451,11/1/2017 7:50,11/1/2017 7:57,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,31847,Subscriber,1988,1
249,11/1/2017 7:50,11/1/2017 7:55,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26160,Subscriber,1958,1
456,11/1/2017 7:51,11/1/2017 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,26186,Subscriber,1976,1
422,11/1/2017 7:51,11/1/2017 7:58,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,31870,Subscriber,1983,1
153,11/1/2017 7:51,11/1/2017 7:54,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,31765,Subscriber,1992,1
513,11/1/2017 7:52,11/1/2017 8:01,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,31829,Subscriber,1983,2
191,11/1/2017 7:54,11/1/2017 7:57,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31779,Subscriber,1977,1
272,11/1/2017 7:54,11/1/2017 7:59,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,17315,Subscriber,1988,2
136,11/1/2017 7:55,11/1/2017 7:57,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,31813,Subscriber,1975,2
333,11/1/2017 7:55,11/1/2017 8:00,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,26212,Subscriber,1977,1
340,11/1/2017 7:55,11/1/2017 8:01,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,29655,Subscriber,1987,2
290,11/1/2017 7:57,11/1/2017 8:02,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,31716,Subscriber,1980,1
224,11/1/2017 7:58,11/1/2017 8:01,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,31811,Subscriber,1986,1
154,11/1/2017 7:58,11/1/2017 8:00,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,29611,Subscriber,NULL,0
156,11/1/2017 7:58,11/1/2017 8:00,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,29621,Subscriber,1985,1
151,11/1/2017 7:58,11/1/2017 8:01,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,31949,Subscriber,1989,1
469,11/1/2017 7:59,11/1/2017 8:07,3272,Jersey & 3rd,40.72333159,-74.04595256,3275,Columbus Drive,40.7183552,-74.03891444,31849,Subscriber,1992,1
